time,t,T,s,i,open,close,high,low,volume,n
2025-12-30 23:10:00,1767136200000,1767136259999,DOGE,1m,0.1232,0.1232,0.1232,0.1232,5812.0,1
2025-12-30 23:11:00,1767136260000,1767136319999,DOGE,1m,0.1232,0.1232,0.1232,0.1232,0.0,0
2025-12-30 23:12:00,1767136320000,1767136379999,DOGE,1m,0.12316,0.12317,0.12317,0.12314,47420.0,7
2025-12-30 23:13:00,1767136380000,1767136439999,DOGE,1m,0.12317,0.12317,0.12317,0.12317,0.0,0
2025-12-30 23:14:00,1767136440000,1767136499999,DOGE,1m,0.12318,0.12314,0.12318,0.12314,30209.0,4
2025-12-30 23:15:00,1767136500000,1767136559999,DOGE,1m,0.12317,0.12316,0.12318,0.12316,22834.0,4
2025-12-30 23:16:00,1767136560000,1767136619999,DOGE,1m,0.12309,0.12313,0.12313,0.12309,18958.0,2
2025-12-30 23:17:00,1767136620000,1767136679999,DOGE,1m,0.12324,0.12331,0.12331,0.12324,22727.0,3
2025-12-30 23:18:00,1767136680000,1767136739999,DOGE,1m,0.12331,0.12321,0.12331,0.1232,23824.0,6
2025-12-30 23:19:00,1767136740000,1767136799999,DOGE,1m,0.12322,0.12326,0.12326,0.12322,36928.0,9
2025-12-30 23:20:00,1767136800000,1767136859999,DOGE,1m,0.12323,0.12324,0.12324,0.12323,18311.0,4
2025-12-30 23:21:00,1767136860000,1767136919999,DOGE,1m,0.12325,0.12326,0.12326,0.12325,124633.0,13
2025-12-30 23:22:00,1767136920000,1767136979999,DOGE,1m,0.12323,0.12322,0.12324,0.12322,138225.0,13
2025-12-30 23:23:00,1767136980000,1767137039999,DOGE,1m,0.12322,0.12323,0.12323,0.12322,121403.0,4
2025-12-30 23:24:00,1767137040000,1767137099999,DOGE,1m,0.12323,0.12325,0.12328,0.12323,133918.0,9
2025-12-30 23:25:00,1767137100000,1767137159999,DOGE,1m,0.12326,0.12324,0.12327,0.12324,124760.0,12
2025-12-30 23:26:00,1767137160000,1767137219999,DOGE,1m,0.12324,0.12327,0.12328,0.12324,151898.0,8
2025-12-30 23:27:00,1767137220000,1767137279999,DOGE,1m,0.12327,0.12326,0.12327,0.12326,129356.0,8
2025-12-30 23:28:00,1767137280000,1767137339999,DOGE,1m,0.12327,0.12325,0.12327,0.12325,125069.0,5
2025-12-30 23:29:00,1767137340000,1767137399999,DOGE,1m,0.12324,0.12335,0.12335,0.12324,117817.0,10
2025-12-30 23:30:00,1767137400000,1767137459999,DOGE,1m,0.12336,0.12336,0.12337,0.12334,163104.0,21
2025-12-30 23:31:00,1767137460000,1767137519999,DOGE,1m,0.12337,0.12341,0.12341,0.12335,135128.0,12
2025-12-30 23:32:00,1767137520000,1767137579999,DOGE,1m,0.12335,0.12335,0.12336,0.12335,134301.0,8
2025-12-30 23:33:00,1767137580000,1767137639999,DOGE,1m,0.12335,0.12337,0.12337,0.12335,126726.0,7
2025-12-30 23:34:00,1767137640000,1767137699999,DOGE,1m,0.12337,0.12329,0.12337,0.12329,128026.0,5
2025-12-30 23:35:00,1767137700000,1767137759999,DOGE,1m,0.12329,0.12333,0.12333,0.12328,128802.0,8
2025-12-30 23:36:00,1767137760000,1767137819999,DOGE,1m,0.12331,0.12332,0.12332,0.12331,131546.0,5
2025-12-30 23:37:00,1767137820000,1767137879999,DOGE,1m,0.12332,0.12332,0.12333,0.12331,131786.0,7
2025-12-30 23:38:00,1767137880000,1767137939999,DOGE,1m,0.12333,0.12331,0.12334,0.12331,129504.0,6
2025-12-30 23:39:00,1767137940000,1767137999999,DOGE,1m,0.12329,0.12325,0.12329,0.12325,131576.0,5
2025-12-30 23:40:00,1767138000000,1767138059999,DOGE,1m,0.12328,0.1233,0.1233,0.12327,131496.0,11
2025-12-30 23:41:00,1767138060000,1767138119999,DOGE,1m,0.1233,0.12328,0.12331,0.12328,124531.0,8
2025-12-30 23:42:00,1767138120000,1767138179999,DOGE,1m,0.12326,0.12322,0.12326,0.12322,133929.0,4
2025-12-30 23:43:00,1767138180000,1767138239999,DOGE,1m,0.12321,0.12321,0.12322,0.12321,125412.0,6
2025-12-30 23:44:00,1767138240000,1767138299999,DOGE,1m,0.12322,0.12323,0.12323,0.12322,136105.0,6
2025-12-30 23:45:00,1767138300000,1767138359999,DOGE,1m,0.12326,0.12325,0.12326,0.12325,166445.0,10
2025-12-30 23:46:00,1767138360000,1767138419999,DOGE,1m,0.12326,0.12321,0.12327,0.12321,127020.0,7
2025-12-30 23:47:00,1767138420000,1767138479999,DOGE,1m,0.12321,0.12321,0.12321,0.1232,156951.0,7
2025-12-30 23:48:00,1767138480000,1767138539999,DOGE,1m,0.12327,0.12325,0.12327,0.12323,125177.0,13
2025-12-30 23:49:00,1767138540000,1767138599999,DOGE,1m,0.12325,0.12325,0.12326,0.12324,130626.0,8
2025-12-30 23:50:00,1767138600000,1767138659999,DOGE,1m,0.12327,0.12328,0.12328,0.12327,122592.0,8
2025-12-30 23:51:00,1767138660000,1767138719999,DOGE,1m,0.12332,0.12337,0.12338,0.12332,143720.0,5
2025-12-30 23:52:00,1767138720000,1767138779999,DOGE,1m,0.12336,0.12333,0.12336,0.12333,120005.0,5
2025-12-30 23:53:00,1767138780000,1767138839999,DOGE,1m,0.12331,0.12331,0.12333,0.12331,137199.0,5
2025-12-30 23:54:00,1767138840000,1767138899999,DOGE,1m,0.12335,0.12336,0.12336,0.12335,118264.0,9
2025-12-30 23:55:00,1767138900000,1767138959999,DOGE,1m,0.12336,0.12338,0.12338,0.12336,132632.0,6
2025-12-30 23:56:00,1767138960000,1767139019999,DOGE,1m,0.12336,0.1234,0.1234,0.12336,135877.0,11
2025-12-30 23:57:00,1767139020000,1767139079999,DOGE,1m,0.12339,0.12338,0.12339,0.12336,143613.0,8
2025-12-30 23:58:00,1767139080000,1767139139999,DOGE,1m,0.12335,0.12337,0.12337,0.12335,139428.0,9
2025-12-30 23:59:00,1767139140000,1767139199999,DOGE,1m,0.12336,0.12329,0.12336,0.12329,256152.0,15
2025-12-31 00:00:00,1767139200000,1767139259999,DOGE,1m,0.12328,0.12312,0.12329,0.12309,286881.0,38
2025-12-31 00:01:00,1767139260000,1767139319999,DOGE,1m,0.1231,0.12309,0.12313,0.12309,122238.0,11
2025-12-31 00:02:00,1767139320000,1767139379999,DOGE,1m,0.12306,0.12314,0.12314,0.12305,481859.0,31
2025-12-31 00:03:00,1767139380000,1767139439999,DOGE,1m,0.12315,0.12313,0.12315,0.12308,572455.0,36
2025-12-31 00:04:00,1767139440000,1767139499999,DOGE,1m,0.12315,0.12313,0.12315,0.12313,127931.0,10
2025-12-31 00:05:00,1767139500000,1767139559999,DOGE,1m,0.12317,0.12313,0.12318,0.12312,139047.0,15
2025-12-31 00:06:00,1767139560000,1767139619999,DOGE,1m,0.12313,0.12306,0.12313,0.12306,66782.0,5
2025-12-31 00:07:00,1767139620000,1767139679999,DOGE,1m,0.12301,0.12291,0.12301,0.12291,33918.0,9
2025-12-31 00:08:00,1767139680000,1767139739999,DOGE,1m,0.1229,0.12285,0.1229,0.12285,30626.0,7
2025-12-31 00:09:00,1767139740000,1767139799999,DOGE,1m,0.12292,0.12293,0.12293,0.12292,25369.0,9
2025-12-31 00:10:00,1767139800000,1767139859999,DOGE,1m,0.12294,0.12293,0.12294,0.12293,9670.0,4
2025-12-31 00:11:00,1767139860000,1767139919999,DOGE,1m,0.12295,0.12293,0.12295,0.12293,16097.0,5
2025-12-31 00:12:00,1767139920000,1767139979999,DOGE,1m,0.12296,0.12295,0.12296,0.12295,14184.0,6
2025-12-31 00:13:00,1767139980000,1767140039999,DOGE,1m,0.12296,0.12302,0.12302,0.12296,20743.0,6
2025-12-31 00:14:00,1767140040000,1767140099999,DOGE,1m,0.12302,0.12298,0.12302,0.12298,322.0,2
2025-12-31 00:15:00,1767140100000,1767140159999,DOGE,1m,0.12297,0.12302,0.12302,0.12297,14931.0,9
2025-12-31 00:16:00,1767140160000,1767140219999,DOGE,1m,0.12305,0.12309,0.12309,0.12305,1127.0,3
2025-12-31 00:17:00,1767140220000,1767140279999,DOGE,1m,0.12309,0.12304,0.12309,0.12304,547.0,3
2025-12-31 00:18:00,1767140280000,1767140339999,DOGE,1m,0.12301,0.12301,0.12301,0.12301,1617.0,2
2025-12-31 00:19:00,1767140340000,1767140399999,DOGE,1m,0.12303,0.12293,0.12303,0.12293,322.0,2
2025-12-31 00:20:00,1767140400000,1767140459999,DOGE,1m,0.12293,0.12299,0.12299,0.12293,20797.0,5
2025-12-31 00:21:00,1767140460000,1767140519999,DOGE,1m,0.12299,0.123,0.123,0.12299,322.0,2
2025-12-31 00:22:00,1767140520000,1767140579999,DOGE,1m,0.123,0.12302,0.12302,0.123,5892.0,5
2025-12-31 00:23:00,1767140580000,1767140639999,DOGE,1m,0.12299,0.12303,0.12303,0.12299,322.0,2
2025-12-31 00:24:00,1767140640000,1767140699999,DOGE,1m,0.12299,0.12297,0.12299,0.12297,322.0,2
2025-12-31 00:25:00,1767140700000,1767140759999,DOGE,1m,0.12294,0.12295,0.12295,0.12292,8370.0,3
2025-12-31 00:26:00,1767140760000,1767140819999,DOGE,1m,0.12291,0.12292,0.12292,0.12291,575.0,2
2025-12-31 00:27:00,1767140820000,1767140879999,DOGE,1m,0.12295,0.12297,0.12297,0.12295,10855.0,2
2025-12-31 00:28:00,1767140880000,1767140939999,DOGE,1m,0.12301,0.123,0.12301,0.123,943.0,2
2025-12-31 00:29:00,1767140940000,1767140999999,DOGE,1m,0.1231,0.1231,0.1231,0.1231,464.0,1
2025-12-31 00:30:00,1767141000000,1767141059999,DOGE,1m,0.12301,0.12301,0.12302,0.123,22509.0,12
2025-12-31 00:31:00,1767141060000,1767141119999,DOGE,1m,0.123,0.123,0.123,0.123,2439.0,3
2025-12-31 00:32:00,1767141120000,1767141179999,DOGE,1m,0.12288,0.12298,0.12298,0.12288,20855.0,4
2025-12-31 00:33:00,1767141180000,1767141239999,DOGE,1m,0.12301,0.12303,0.12307,0.12301,30954.0,9
2025-12-31 00:34:00,1767141240000,1767141299999,DOGE,1m,0.12304,0.12312,0.12312,0.12304,40442.0,7
2025-12-31 00:35:00,1767141300000,1767141359999,DOGE,1m,0.12311,0.12311,0.12311,0.12311,140.0,1
2025-12-31 00:36:00,1767141360000,1767141419999,DOGE,1m,0.12312,0.12312,0.12312,0.12312,812.0,1
2025-12-31 00:37:00,1767141420000,1767141479999,DOGE,1m,0.12313,0.12313,0.12313,0.12313,7309.0,2
2025-12-31 00:38:00,1767141480000,1767141539999,DOGE,1m,0.12316,0.12316,0.12316,0.12316,854.0,1
2025-12-31 00:39:00,1767141540000,1767141599999,DOGE,1m,0.12318,0.12318,0.12318,0.12318,4814.0,1
2025-12-31 00:40:00,1767141600000,1767141659999,DOGE,1m,0.12309,0.1231,0.1231,0.12309,323.0,2
2025-12-31 00:41:00,1767141660000,1767141719999,DOGE,1m,0.12307,0.12303,0.12307,0.12302,16854.0,6
2025-12-31 00:42:00,1767141720000,1767141779999,DOGE,1m,0.12313,0.12313,0.12313,0.12312,585.0,3
2025-12-31 00:43:00,1767141780000,1767141839999,DOGE,1m,0.12313,0.12313,0.12313,0.12313,0.0,0
2025-12-31 00:44:00,1767141840000,1767141899999,DOGE,1m,0.12312,0.12314,0.12314,0.12312,305.0,2
2025-12-31 00:45:00,1767141900000,1767141959999,DOGE,1m,0.12312,0.12312,0.12312,0.12312,129.0,1
2025-12-31 00:46:00,1767141960000,1767142019999,DOGE,1m,0.12308,0.12305,0.12308,0.12305,451.0,2
2025-12-31 00:47:00,1767142020000,1767142079999,DOGE,1m,0.12301,0.12301,0.12301,0.12301,159.0,1
2025-12-31 00:48:00,1767142080000,1767142139999,DOGE,1m,0.12299,0.12299,0.12299,0.12299,987.0,2
2025-12-31 00:49:00,1767142140000,1767142199999,DOGE,1m,0.12301,0.12299,0.12301,0.12299,927.0,2
2025-12-31 00:50:00,1767142200000,1767142259999,DOGE,1m,0.12299,0.12301,0.12301,0.12299,2186.0,3
2025-12-31 00:51:00,1767142260000,1767142319999,DOGE,1m,0.12302,0.123,0.12302,0.123,821.0,4
2025-12-31 00:52:00,1767142320000,1767142379999,DOGE,1m,0.123,0.123,0.123,0.123,0.0,0
2025-12-31 00:53:00,1767142380000,1767142439999,DOGE,1m,0.12301,0.12297,0.12301,0.12297,357.0,3
2025-12-31 00:54:00,1767142440000,1767142499999,DOGE,1m,0.12297,0.12296,0.12297,0.12296,390.0,3
2025-12-31 00:55:00,1767142500000,1767142559999,DOGE,1m,0.12296,0.1229,0.12296,0.1229,264.0,2
2025-12-31 00:56:00,1767142560000,1767142619999,DOGE,1m,0.1229,0.1229,0.1229,0.1229,0.0,0
2025-12-31 00:57:00,1767142620000,1767142679999,DOGE,1m,0.12293,0.12294,0.12294,0.12292,1739.0,3
2025-12-31 00:58:00,1767142680000,1767142739999,DOGE,1m,0.12294,0.12294,0.12294,0.12294,1487.0,1
2025-12-31 00:59:00,1767142740000,1767142799999,DOGE,1m,0.12294,0.12294,0.12294,0.12294,123.0,1
2025-12-31 01:00:00,1767142800000,1767142859999,DOGE,1m,0.12294,0.1229,0.12294,0.1229,21278.0,10
2025-12-31 01:01:00,1767142860000,1767142919999,DOGE,1m,0.12289,0.12289,0.12289,0.12289,294.0,2
2025-12-31 01:02:00,1767142920000,1767142979999,DOGE,1m,0.12292,0.12296,0.12296,0.12292,24121.0,8
2025-12-31 01:03:00,1767142980000,1767143039999,DOGE,1m,0.12299,0.12299,0.12299,0.12299,82.0,1
2025-12-31 01:04:00,1767143040000,1767143099999,DOGE,1m,0.12297,0.12296,0.12297,0.12296,2390.0,2
2025-12-31 01:05:00,1767143100000,1767143159999,DOGE,1m,0.123,0.12305,0.12305,0.123,15191.0,4
2025-12-31 01:06:00,1767143160000,1767143219999,DOGE,1m,0.12303,0.12303,0.12303,0.12303,124.0,1
2025-12-31 01:07:00,1767143220000,1767143279999,DOGE,1m,0.12296,0.12296,0.12296,0.12296,135.0,1
2025-12-31 01:08:00,1767143280000,1767143339999,DOGE,1m,0.12291,0.12291,0.12291,0.12291,370.0,2
2025-12-31 01:09:00,1767143340000,1767143399999,DOGE,1m,0.12294,0.12296,0.12296,0.12291,3664.0,4
2025-12-31 01:10:00,1767143400000,1767143459999,DOGE,1m,0.12295,0.12292,0.12295,0.12292,532.0,3
2025-12-31 01:11:00,1767143460000,1767143519999,DOGE,1m,0.12292,0.12292,0.12292,0.12292,0.0,0
2025-12-31 01:12:00,1767143520000,1767143579999,DOGE,1m,0.12294,0.12299,0.12299,0.12294,4603.0,5
2025-12-31 01:13:00,1767143580000,1767143639999,DOGE,1m,0.12299,0.12299,0.12299,0.12299,0.0,0
2025-12-31 01:14:00,1767143640000,1767143699999,DOGE,1m,0.12311,0.12314,0.12314,0.12311,2395.0,5
2025-12-31 01:15:00,1767143700000,1767143759999,DOGE,1m,0.12314,0.12316,0.12316,0.12314,35854.0,3
2025-12-31 01:16:00,1767143760000,1767143819999,DOGE,1m,0.12321,0.1232,0.12321,0.1232,39550.0,8
2025-12-31 01:17:00,1767143820000,1767143879999,DOGE,1m,0.12333,0.12334,0.12334,0.12333,18471.0,3
2025-12-31 01:18:00,1767143880000,1767143939999,DOGE,1m,0.12334,0.12334,0.12334,0.12334,0.0,0
2025-12-31 01:19:00,1767143940000,1767143999999,DOGE,1m,0.1235,0.12359,0.12361,0.1235,41349.0,12
2025-12-31 01:20:00,1767144000000,1767144059999,DOGE,1m,0.12363,0.12352,0.12363,0.12352,1398.0,2
2025-12-31 01:21:00,1767144060000,1767144119999,DOGE,1m,0.12352,0.12352,0.12352,0.12352,1229.0,1
2025-12-31 01:22:00,1767144120000,1767144179999,DOGE,1m,0.12354,0.12362,0.12362,0.12354,9356.0,4
2025-12-31 01:23:00,1767144180000,1767144239999,DOGE,1m,0.1236,0.12364,0.12364,0.1236,97947.0,11
2025-12-31 01:24:00,1767144240000,1767144299999,DOGE,1m,0.12362,0.12362,0.12362,0.12362,331.0,1
2025-12-31 01:25:00,1767144300000,1767144359999,DOGE,1m,0.12357,0.12343,0.12357,0.12338,10224.0,7
2025-12-31 01:26:00,1767144360000,1767144419999,DOGE,1m,0.12345,0.12345,0.12345,0.12345,457.0,1
2025-12-31 01:27:00,1767144420000,1767144479999,DOGE,1m,0.12349,0.12349,0.12349,0.12349,131.0,1
2025-12-31 01:28:00,1767144480000,1767144539999,DOGE,1m,0.12351,0.12349,0.12351,0.12349,1458.0,3
2025-12-31 01:29:00,1767144540000,1767144599999,DOGE,1m,0.12348,0.12348,0.12348,0.12348,270.0,2
2025-12-31 01:30:00,1767144600000,1767144659999,DOGE,1m,0.12351,0.12352,0.12352,0.12351,651.0,2
2025-12-31 01:31:00,1767144660000,1767144719999,DOGE,1m,0.1236,0.12363,0.12363,0.1236,963.0,2
2025-12-31 01:32:00,1767144720000,1767144779999,DOGE,1m,0.1236,0.12357,0.1236,0.12357,96657.0,14
2025-12-31 01:33:00,1767144780000,1767144839999,DOGE,1m,0.12359,0.1236,0.1236,0.12359,12763.0,4
2025-12-31 01:34:00,1767144840000,1767144899999,DOGE,1m,0.12358,0.12363,0.12363,0.12358,22164.0,9
2025-12-31 01:35:00,1767144900000,1767144959999,DOGE,1m,0.12366,0.12368,0.12368,0.12363,21470.0,5
2025-12-31 01:36:00,1767144960000,1767145019999,DOGE,1m,0.1236,0.1236,0.1236,0.1236,156.0,1
2025-12-31 01:37:00,1767145020000,1767145079999,DOGE,1m,0.1236,0.1236,0.1236,0.1236,8620.0,3
2025-12-31 01:38:00,1767145080000,1767145139999,DOGE,1m,0.12359,0.12359,0.12361,0.12359,8288.0,4
2025-12-31 01:39:00,1767145140000,1767145199999,DOGE,1m,0.12348,0.12346,0.12348,0.12346,299.0,3
2025-12-31 01:40:00,1767145200000,1767145259999,DOGE,1m,0.12349,0.12348,0.12349,0.12348,142.0,2
2025-12-31 01:41:00,1767145260000,1767145319999,DOGE,1m,0.12348,0.12348,0.12348,0.12348,0.0,0
2025-12-31 01:42:00,1767145320000,1767145379999,DOGE,1m,0.12352,0.12352,0.12352,0.12352,25.0,1
2025-12-31 01:43:00,1767145380000,1767145439999,DOGE,1m,0.12351,0.12345,0.12351,0.12345,7101.0,3
2025-12-31 01:44:00,1767145440000,1767145499999,DOGE,1m,0.12344,0.12344,0.12344,0.12344,138.0,1
2025-12-31 01:45:00,1767145500000,1767145559999,DOGE,1m,0.12357,0.12352,0.12357,0.12352,1107.0,4
2025-12-31 01:46:00,1767145560000,1767145619999,DOGE,1m,0.1235,0.12348,0.1235,0.12348,7086.0,3
2025-12-31 01:47:00,1767145620000,1767145679999,DOGE,1m,0.12349,0.12349,0.12349,0.12349,160.0,1
2025-12-31 01:48:00,1767145680000,1767145739999,DOGE,1m,0.12353,0.12353,0.12353,0.12353,548.0,2
2025-12-31 01:49:00,1767145740000,1767145799999,DOGE,1m,0.12356,0.12355,0.12356,0.12355,224.0,2
2025-12-31 01:50:00,1767145800000,1767145859999,DOGE,1m,0.12345,0.12344,0.12345,0.12344,565.0,2
2025-12-31 01:51:00,1767145860000,1767145919999,DOGE,1m,0.12337,0.12338,0.12338,0.12337,387.0,2
2025-12-31 01:52:00,1767145920000,1767145979999,DOGE,1m,0.1234,0.12334,0.1234,0.12334,9497.0,4
2025-12-31 01:53:00,1767145980000,1767146039999,DOGE,1m,0.12334,0.12334,0.12334,0.12334,413.0,2
2025-12-31 01:54:00,1767146040000,1767146099999,DOGE,1m,0.12334,0.12334,0.12334,0.12334,0.0,0
2025-12-31 01:55:00,1767146100000,1767146159999,DOGE,1m,0.12328,0.12328,0.12328,0.12328,517.0,3
2025-12-31 01:56:00,1767146160000,1767146219999,DOGE,1m,0.12321,0.12321,0.12321,0.12321,140.0,1
2025-12-31 01:57:00,1767146220000,1767146279999,DOGE,1m,0.12324,0.12324,0.12324,0.12324,24340.0,2
2025-12-31 01:58:00,1767146280000,1767146339999,DOGE,1m,0.12327,0.12328,0.12328,0.12327,256.0,2
2025-12-31 01:59:00,1767146340000,1767146399999,DOGE,1m,0.12327,0.12325,0.12327,0.12325,2220.0,2
2025-12-31 02:00:00,1767146400000,1767146459999,DOGE,1m,0.12324,0.12309,0.12324,0.12309,15610.0,7
2025-12-31 02:01:00,1767146460000,1767146519999,DOGE,1m,0.1231,0.12299,0.1231,0.12299,14901.0,5
2025-12-31 02:02:00,1767146520000,1767146579999,DOGE,1m,0.12303,0.12303,0.12303,0.12303,174.0,1
2025-12-31 02:03:00,1767146580000,1767146639999,DOGE,1m,0.12303,0.12303,0.12303,0.12303,0.0,0
2025-12-31 02:04:00,1767146640000,1767146699999,DOGE,1m,0.12303,0.12303,0.12303,0.12303,0.0,0
2025-12-31 02:05:00,1767146700000,1767146759999,DOGE,1m,0.12318,0.1232,0.1232,0.12318,6938.0,2
2025-12-31 02:06:00,1767146760000,1767146819999,DOGE,1m,0.12318,0.12318,0.12318,0.12318,279.0,1
2025-12-31 02:07:00,1767146820000,1767146879999,DOGE,1m,0.1232,0.1232,0.1232,0.1232,135.0,1
2025-12-31 02:08:00,1767146880000,1767146939999,DOGE,1m,0.1232,0.1232,0.1232,0.1232,86.0,1
2025-12-31 02:09:00,1767146940000,1767146999999,DOGE,1m,0.1232,0.12321,0.12321,0.1232,348.0,2
2025-12-31 02:10:00,1767147000000,1767147059999,DOGE,1m,0.12322,0.12323,0.12323,0.12322,1790.0,5
2025-12-31 02:11:00,1767147060000,1767147119999,DOGE,1m,0.12324,0.12327,0.12327,0.12324,588.0,2
2025-12-31 02:12:00,1767147120000,1767147179999,DOGE,1m,0.12326,0.12326,0.12326,0.12326,159.0,1
2025-12-31 02:13:00,1767147180000,1767147239999,DOGE,1m,0.12333,0.1234,0.12341,0.12333,7656.0,3
2025-12-31 02:14:00,1767147240000,1767147299999,DOGE,1m,0.1234,0.1234,0.1234,0.1234,1620.0,1
2025-12-31 02:15:00,1767147300000,1767147359999,DOGE,1m,0.12338,0.12343,0.12343,0.12338,9330.0,3
2025-12-31 02:16:00,1767147360000,1767147419999,DOGE,1m,0.12345,0.12345,0.12345,0.12345,362.0,1
2025-12-31 02:17:00,1767147420000,1767147479999,DOGE,1m,0.12344,0.1234,0.12344,0.12339,1016.0,6
2025-12-31 02:18:00,1767147480000,1767147539999,DOGE,1m,0.12338,0.12336,0.12338,0.12336,452.0,2
2025-12-31 02:19:00,1767147540000,1767147599999,DOGE,1m,0.12343,0.12343,0.12343,0.12343,2297.0,6
2025-12-31 02:20:00,1767147600000,1767147659999,DOGE,1m,0.12343,0.12341,0.12343,0.12341,953.0,2
2025-12-31 02:21:00,1767147660000,1767147719999,DOGE,1m,0.12345,0.12346,0.12346,0.12345,6050.0,4
2025-12-31 02:22:00,1767147720000,1767147779999,DOGE,1m,0.12346,0.12346,0.12346,0.12346,0.0,0
2025-12-31 02:23:00,1767147780000,1767147839999,DOGE,1m,0.12343,0.1234,0.12343,0.1234,701.0,5
2025-12-31 02:24:00,1767147840000,1767147899999,DOGE,1m,0.12343,0.12343,0.12343,0.12343,6744.0,2
2025-12-31 02:25:00,1767147900000,1767147959999,DOGE,1m,0.12339,0.12341,0.12341,0.12339,1136.0,4
2025-12-31 02:26:00,1767147960000,1767148019999,DOGE,1m,0.12341,0.12345,0.12345,0.12341,291.0,2
2025-12-31 02:27:00,1767148020000,1767148079999,DOGE,1m,0.12343,0.12343,0.12343,0.12343,2755.0,2
2025-12-31 02:28:00,1767148080000,1767148139999,DOGE,1m,0.12342,0.1234,0.12342,0.1234,1500.0,4
2025-12-31 02:29:00,1767148140000,1767148199999,DOGE,1m,0.1234,0.1234,0.1234,0.1234,0.0,0
2025-12-31 02:30:00,1767148200000,1767148259999,DOGE,1m,0.12343,0.12339,0.12343,0.12338,80802.0,36
2025-12-31 02:31:00,1767148260000,1767148319999,DOGE,1m,0.12341,0.12347,0.12347,0.12341,2725.0,3
2025-12-31 02:32:00,1767148320000,1767148379999,DOGE,1m,0.12347,0.12352,0.12352,0.12347,39487.0,6
2025-12-31 02:33:00,1767148380000,1767148439999,DOGE,1m,0.12347,0.1234,0.12347,0.1234,1000.0,3
2025-12-31 02:34:00,1767148440000,1767148499999,DOGE,1m,0.12342,0.12338,0.12342,0.12338,1135.0,3
2025-12-31 02:35:00,1767148500000,1767148559999,DOGE,1m,0.12343,0.12353,0.12353,0.12343,55370.0,10
2025-12-31 02:36:00,1767148560000,1767148619999,DOGE,1m,0.12351,0.12351,0.12351,0.12351,99999.0,3
2025-12-31 02:37:00,1767148620000,1767148679999,DOGE,1m,0.12348,0.12342,0.12348,0.12342,100634.0,8
2025-12-31 02:38:00,1767148680000,1767148739999,DOGE,1m,0.12344,0.12341,0.12344,0.12341,440269.0,2
2025-12-31 02:39:00,1767148740000,1767148799999,DOGE,1m,0.12344,0.12344,0.12344,0.12344,810.0,5
2025-12-31 02:40:00,1767148800000,1767148859999,DOGE,1m,0.12336,0.12338,0.12338,0.12336,633.0,2
2025-12-31 02:41:00,1767148860000,1767148919999,DOGE,1m,0.1234,0.1234,0.1234,0.1234,148.0,1
2025-12-31 02:42:00,1767148920000,1767148979999,DOGE,1m,0.12334,0.12337,0.1234,0.12334,2603.0,17
2025-12-31 02:43:00,1767148980000,1767149039999,DOGE,1m,0.12339,0.12336,0.12339,0.12336,3815.0,32
2025-12-31 02:44:00,1767149040000,1767149099999,DOGE,1m,0.12338,0.1234,0.1234,0.12338,4725.0,6
2025-12-31 02:45:00,1767149100000,1767149159999,DOGE,1m,0.12344,0.12343,0.12347,0.12341,85933.0,62
2025-12-31 02:46:00,1767149160000,1767149219999,DOGE,1m,0.12336,0.12342,0.12343,0.12336,8240.0,4
2025-12-31 02:47:00,1767149220000,1767149279999,DOGE,1m,0.12344,0.12344,0.12344,0.12344,18358.0,7
2025-12-31 02:48:00,1767149280000,1767149339999,DOGE,1m,0.12344,0.12336,0.12344,0.12336,944.0,4
2025-12-31 02:49:00,1767149340000,1767149399999,DOGE,1m,0.12336,0.12336,0.12336,0.12336,135.0,1
2025-12-31 02:50:00,1767149400000,1767149459999,DOGE,1m,0.12326,0.12326,0.12326,0.12326,35.0,1
2025-12-31 02:51:00,1767149460000,1767149519999,DOGE,1m,0.12333,0.12332,0.12333,0.12332,404.0,2
2025-12-31 02:52:00,1767149520000,1767149579999,DOGE,1m,0.12341,0.12339,0.12341,0.12338,1138.0,4
2025-12-31 02:53:00,1767149580000,1767149639999,DOGE,1m,0.12342,0.1234,0.12342,0.1234,395.0,2
2025-12-31 02:54:00,1767149640000,1767149699999,DOGE,1m,0.12339,0.12339,0.12339,0.12339,385.0,1
2025-12-31 02:55:00,1767149700000,1767149759999,DOGE,1m,0.12348,0.12349,0.12349,0.12348,300139.0,3
2025-12-31 02:56:00,1767149760000,1767149819999,DOGE,1m,0.1235,0.12349,0.1235,0.12349,500.0,2
2025-12-31 02:57:00,1767149820000,1767149879999,DOGE,1m,0.12347,0.12347,0.12347,0.12346,770.0,3
2025-12-31 02:58:00,1767149880000,1767149939999,DOGE,1m,0.1235,0.12351,0.12351,0.1235,1120.0,5
2025-12-31 02:59:00,1767149940000,1767149999999,DOGE,1m,0.12348,0.12347,0.12348,0.12347,1435.0,4
2025-12-31 03:00:00,1767150000000,1767150059999,DOGE,1m,0.12349,0.1235,0.1235,0.12347,73015.0,11
2025-12-31 03:01:00,1767150060000,1767150119999,DOGE,1m,0.12351,0.12352,0.12354,0.12351,1501.0,4
2025-12-31 03:02:00,1767150120000,1767150179999,DOGE,1m,0.12351,0.12348,0.12351,0.12348,569.0,2
2025-12-31 03:03:00,1767150180000,1767150239999,DOGE,1m,0.12343,0.12343,0.12343,0.12342,845.0,3
